출처: 시카고선물거래소(CBO).
단위 : 달러/톤
"date","wheat","corn","soybeans"
"20010728","0","0","0"
"20010727","102","86","189"
"20010726","103","85","187"
"20010725","103","86","187"
"20010724","103","84","185"
"20010723","104","82","185"
"20010722","0","0","0"
"20010721","0","0","0"
"20010720","104","82","182"
"20010719","106","85","188"
"20010718","106","85","188"
"20010717","106","88","194"
"20010716","103","85","187"
"20010715","0","0","0"
"20010714","0","0","0"
"20010713","101","86","191"
"20010712","103","89","192"
"20010711","98","85","188"
"20010710","96","82","187"
"20010709","94","80","185"
"20010708","0","0","0"
"20010707","0","0","0"
"20010706","95","78","181"
"20010705","94","77","182"
"20010704","0","0","0"
"20010703","93","76","179"
"20010702","92","75","180"
"20010701","0","0","0"
"20010630","0","0","0"
"20010629","90","74","177"
"20010628","89","74","169"
"20010627","90","74","169"
"20010626","91","72","167"
"20010625","90","72","165"
"20010624","0","0","0"
"20010623","0","0","0"
"20010622","92","73","167"
"20010621","93","74","169"
"20010620","94","74","171"
"20010619","96","75","172"
"20010618","96","75","170"
"20010617","0","0","0"
"20010616","0","0","0"
"20010615","93","75","168"
"20010614","95","76","172"
"20010613","96","77","174"
"20010612","96","77","174"
"20010611","96","78","173"
"20010610","0","0","0"
"20010609","0","0","0"
"20010608","97","77","171"
"20010607","97","78","169"
"20010606","96","78","169"
"20010605","95","76","166"
"20010604","96","77","166"
"20010603","0","0","0"
"20010602","0","0","0"
"20010601","99","78","167"
"20010531","98","75","165"
"20010530","97","74","160"
"20010529","97","74","161"
"20010528","0","0","0"
"20010527","0","0","0"
"20010526","0","0","0"
"20010525","95","75","164"
"20010524","96","76","165"
"20010523","95","75","163"
"20010522","95","75","163"
"20010521","96","76","162"
"20010520","0","0","0"
"20010519","0","0","0"
"20010518","99","78","165"
"20010517","101","79","165"
"20010516","101","79","164"
"20010515","101","79","163"
"20010514","99","76","170"
"20010513","0","0","0"
"20010512","0","0","0"
"20010511","96","74","165"
"20010510","95","75","164"
"20010509","94","77","164"
"20010508","94","77","164"
"20010507","95","79","162"
"20010506","0","0","0"
"20010505","0","0","0"
"20010504","97","79","163"
"20010503","96","78","162"
"20010502","98","79","162"
"20010501","99","78","160"
"20010430","100","78","159"
"20010429","0","0","0"
"20010428","0","0","0"
"20010427","97","77","155"
"20010426","99","78","157"
"20010425","98","76","155"
"20010424","96","76","156"
"20010423","97","77","155"
"20010422","0","0","0"
"20010421","0","0","0"
"20010420","98","79","157"
"20010419","98","80","157"
"20010418","98","82","159"
"20010417","97","82","157"
"20010416","99","83","159"
"20010415","0","0","0"
"20010414","0","0","0"
"20010413","0","0","0"
"20010412","98","83","159"
"20010411","95","82","160"
"20010410","94","82","159"
"20010409","95","82","162"
"20010408","0","0","0"
"20010407","0","0","0"
"20010406","96","82","160"
"20010405","97","83","160"
"20010404","97","83","160"
"20010403","96","82","158"
"20010402","95","81","159"
"20010401","0","0","0"
"20010331","0","0","0"
"20010330","93","80","157"
"20010329","97","81","160"
"20010328","97","82","162"
"20010327","98","83","163"
"20010326","98","82","162"
"20010325","0","0","0"
"20010324","0","0","0"
"20010323","96","81","160"
"20010322","95","80","159"
"20010321","97","82","162"
"20010320","99","83","164"
"20010319","98","82","162"
"20010318","0","0","0"
"20010317","0","0","0"
"20010316","99","81","162"
"20010315","100","82","163"
"20010314","101","83","162"
"20010313","101","84","166"
"20010312","101","84","168"
"20010311","0","0","0"
"20010310","0","0","0"
"20010309","99","83","167"
"20010308","99","84","167"
"20010307","99","83","168"
"20010306","100","85","169"
"20010305","100","84","167"
"20010304","0","0","0"
"20010303","0","0","0"
"20010302","99","84","167"
"20010301","98","85","167"
"20010228","97","84","166"
"20010227","94","82","165"
"20010226","95","82","165"
"20010225","0","0","0"
"20010224","0","0","0"
"20010223","95","82","164"
"20010222","94","82","167"
"20010221","96","82","168"
"20010220","97","83","166"
"20010219","0","0","0"
"20010218","0","0","0"
"20010217","0","0","0"
"20010216","97","83","166"
"20010215","98","83","165"
"20010214","98","83","166"
"20010213","96","82","165"
"20010212","96","82","166"
"20010211","0","0","0"
"20010210","0","0","0"
"20010209","97","82","167"
"20010208","98","82","166"
"20010207","98","83","170"
"20010206","98","84","170"
"20010205","98","83","169"
"20010204","0","0","0"
"20010203","0","0","0"
"20010202","99","83","172"
"20010201","99","83","169"
"20010131","100","82","168"
"20010130","99","82","169"
"20010129","98","81","168"
"20010128","0","0","0"
"20010127","0","0","0"
"20010126","101","82","169"
"20010125","102","84","171"
"20010124","104","84","172"
"20010123","104","84","172"
"20010122","104","84","175"
"20010121","0","0","0"
"20010120","0","0","0"
"20010119","104","84","172"
"20010118","104","85","173"
"20010117","103","85","173"
"20010116","104","85","175"
"20010115","0","0","0"
"20010114","0","0","0"
"20010113","0","0","0"
"20010112","106","83","176"
"20010111","106","85","176"
"20010110","106","87","180"
"20010109","104","87","181"
"20010108","103","86","180"
"20010107","0","0","0"
"20010106","0","0","0"
"20010105","103","86","179"
"20010104","104","88","180"
"20010103","104","87","182"
"20010102","101","86","181"
"20010101","0","0","0"
"20001231","0","0","0"
"20001230","0","0","0"
"20001229","102","88","183"
"20001228","99","87","182"
"20001227","100","86","183"
"20001226","100","86","185"
"20001225","0","0","0"
"20001224","0","0","0"
"20001223","0","0","0"
"20001222","101","86","187"
"20001221","100","86","187"
"20001220","99","85","186"
"20001219","100","86","188"
"20001218","98","84","187"
"20001217","0","0","0"
"20001216","0","0","0"
"20001215","97","82","186"
"20001214","92","82","185"
"20001213","93","81","186"
"20001212","93","81","186"
"20001211","93","81","187"
"20001210","0","0","0"
"20001209","0","0","0"
"20001208","94","82","187"
"20001207","93","80","184"
"20001206","95","82","186"
"20001205","95","82","183"
"20001204","96","82","185"
"20001203","0","0","0"
"20001202","0","0","0"
"20001201","95","82","186"
"20001130","94","82","185"
"20001129","92","80","183"
"20001128","93","81","183"
"20001127","94","82","182"
"20001126","0","0","0"
"20001125","0","0","0"
"20001124","95","83","183"
"20001123","0","0","0"
"20001122","94","82","180"
"20001121","93","82","179"
"20001120","94","83","180"
"20001119","0","0","0"
"20001118","0","0","0"
"20001117","94","83","179"
"20001116","93","82","175"
"20001115","93","81","176"
"20001114","93","81","173"
"20001113","94","82","172"
"20001112","0","0","0"
"20001111","0","0","0"
"20001110","94","82","170"
"20001109","94","83","171"
"20001108","97","84","174"
"20001107","96","83","174"
"20001106","96","82","174"
"20001105","0","0","0"
"20001104","0","0","0"
"20001103","97","82","173"
"20001102","95","82","173"
"20001101","93","79","170"
"20001031","93","79","168"
"20001030","93","77","167"
"20001029","0","0","0"
"20001028","0","0","0"
"20001027","95","77","167"
"20001026","94","77","169"
"20001025","93","78","171"
"20001024","94","78","171"
"20001023","94","78","170"
"20001022","0","0","0"
"20001021","0","0","0"
"20001020","95","79","172"
"20001019","95","79","173"
"20001018","96","79","171"
"20001017","98","80","172"
"20001016","99","79","170"
"20001015","0","0","0"
"20001014","0","0","0"
"20001013","98","80","171"
"20001012","100","80","174"
"20001011","101","78","175"
"20001010","101","78","178"
"20001009","98","77","177"
"20001008","0","0","0"
"20001007","0","0","0"
"20001006","98","78","178"
"20001005","98","78","178"
"20001004","98","78","178"
"20001003","98","78","179"
"20001002","98","76","179"
"20001001","0","0","0"
"20000930","0","0","0"
"20000929","97","76","180"
"20000928","95","75","183"
"20000927","94","75","182"
"20000926","93","75","181"
"20000925","93","74","181"
"20000924","0","0","0"
"20000923","0","0","0"
"20000922","92","74","182"
"20000921","90","73","180"
"20000920","91","72","179"
"20000919","91","72","177"
"20000918","94","73","179"
"20000917","0","0","0"
"20000916","0","0","0"
"20000915","92","72","177"
"20000914","88","70","177"
"20000913","88","71","179"
"20000912","90","71","182"
"20000911","91","72","182"
"20000910","0","0","0"
"20000909","0","0","0"
"20000908","92","72","181"
"20000907","91","71","176"
"20000906","90","71","178"
"20000905","92","73","184"
"20000904","0","0","0"
"20000903","0","0","0"
"20000902","0","0","0"
"20000901","91","71","181"
"20000831","92","72","181"
"20000830","90","71","177"
"20000829","91","72","177"
"20000828","89","70","172"
"20000827","0","0","0"
"20000826","0","0","0"
"20000825","88","69","169"
"20000824","88","69","169"
"20000823","85","68","168"
"20000822","86","69","168"
"20000821","86","69","169"
"20000820","0","0","0"
"20000819","0","0","0"
"20000818","87","69","168"
"20000817","88","70","169"
"20000816","89","70","170"
"20000815","88","69","168"
"20000814","87","69","167"
"20000813","0","0","0"
"20000812","0","0","0"
"20000811","86","68","166"
"20000810","86","69","164"
"20000809","86","70","162"
"20000808","86","70","163"
"20000807","85","69","160"
"20000806","0","0","0"
"20000805","0","0","0"
"20000804","87","70","161"
"20000803","89","70","162"
"20000802","90","71","164"
"20000801","90","70","162"
"20000731","90","70","163"
"20000730","0","0","0"
"20000729","0","0","0"
"20000728","91","70","164"
"20000727","90","71","166"
"20000726","89","71","165"
"20000725","90","71","165"
"20000724","90","72","167"
"20000723","0","0","0"
"20000722","0","0","0"
"20000721","90","73","169"
"20000720","90","73","167"
"20000719","89","71","164"
"20000718","88","71","163"
"20000717","89","70","163"
"20000716","0","0","0"
"20000715","0","0","0"
"20000714","89","68","170"
"20000713","90","70","171"
"20000712","89","70","174"
"20000711","90","70","173"
"20000710","90","71","173"
"20000709","0","0","0"
"20000708","0","0","0"
"20000707","90","72","173"
"20000706","89","71","172"
"20000705","91","72","173"
"20000704","0","0","0"
"20000703","90","72","172"
"20000702","0","0","0"
"20000701","0","0","0"
"20000630","95","73","175"
"20000629","99","76","180"
"20000628","99","75","179"
"20000627","100","77","182"
"20000626","100","76","183"
"20000625","0","0","0"
"20000624","0","0","0"
"20000623","100","78","182"
"20000622","101","79","184"
"20000621","101","80","186"
"20000620","100","79","184"
"20000619","98","80","185"
"20000618","0","0","0"
"20000617","0","0","0"
"20000616","96","81","185"
"20000615","96","81","187"
"20000614","95","80","187"
"20000613","97","81","187"
"20000612","97","81","187"
"20000611","0","0","0"
"20000610","0","0","0"
"20000609","99","86","191"
"20000608","97","86","191"
"20000607","97","86","191"
"20000606","98","88","194"
"20000605","97","88","194"
"20000604","0","0","0"
"20000603","0","0","0"
"20000602","99","90","196"
"20000601","99","88","191"
"20000531","100","88","190"
"20000530","100","88","189"
"20000529","0","0","0"
"20000528","0","0","0"
"20000527","0","0","0"
"20000526","103","91","196"
"20000525","102","90","193"
"20000524","102","92","199"
"20000523","103","93","201"
"20000522","102","94","203"
"20000521","0","0","0"
"20000520","0","0","0"
"20000519","101","94","203"
"20000518","99","93","201"
"20000517","101","92","198"
"20000516","103","92","199"
"20000515","103","93","202"
"20000514","0","0","0"
"20000513","0","0","0"
"20000512","99","92","207"
"20000511","100","93","208"
"20000510","97","93","209"
"20000509","94","90","204"
"20000508","94","91","205"
"20000507","0","0","0"
"20000506","0","0","0"
"20000505","96","94","207"
"20000504","97","95","210"
"20000503","95","95","210"
"20000502","93","93","207"
"20000501","92","92","208"
"20000430","0","0","0"
"20000429","0","0","0"
"20000428","89","88","198"
"20000427","88","88","200"
"20000426","91","89","203"
"20000425","92","90","204"
"20000424","92","89","204"
"20000423","0","0","0"
"20000422","0","0","0"
"20000421","0","0","0"
"20000420","92","89","201"
"20000419","92","89","202"
"20000418","92","88","200"
"20000417","93","88","199"
"20000416","0","0","0"
"20000415","0","0","0"
"20000414","93","89","200"
"20000413","94","89","202"
"20000412","93","88","201"
"20000411","92","87","198"
"20000410","92","89","199"
"20000409","0","0","0"
"20000408","0","0","0"
"20000407","94","90","202"
"20000406","93","89","199"
"20000405","94","91","203"
"20000404","93","91","202"
"20000403","94","92","205"
"20000402","0","0","0"
"20000401","0","0","0"
"20000331","96","92","204"
"20000330","93","91","201"
"20000329","92","89","198"
"20000328","91","88","197"
"20000327","93","91","199"
"20000326","0","0","0"
"20000325","0","0","0"
"20000324","92","91","198"
"20000323","94","90","195"
"20000322","96","92","199"
"20000321","95","91","197"
"20000320","97","92","197"
"20000319","0","0","0"
"20000318","0","0","0"
"20000317","100","94","201"
"20000316","97","92","197"
"20000315","98","92","196"
"20000314","95","90","191"
"20000313","93","87","188"
"20000312","0","0","0"
"20000311","0","0","0"
"20000310","91","86","183"
"20000309","93","86","186"
"20000308","92","86","185"
"20000307","91","85","184"
"20000306","91","87","186"
"20000305","0","0","0"
"20000304","0","0","0"
"20000303","90","86","185"
"20000302","90","85","184"
"20000301","91","84","182"
"20000229","90","84","184"
"20000228","89","83","182"
"20000227","0","0","0"
"20000226","0","0","0"
"20000225","91","83","182"
"20000224","93","85","185"
"20000223","93","84","183"
"20000222","96","86","188"
"20000221","0","0","0"
"20000220","0","0","0"
"20000219","0","0","0"
"20000218","97","86","189"
"20000217","96","87","186"
"20000216","97","87","186"
"20000215","97","87","186"
"20000214","98","87","185"
"20000213","0","0","0"
"20000212","0","0","0"
"20000211","99","87","185"
"20000210","99","88","188"
"20000209","97","87","185"
"20000208","95","87","183"
"20000207","95","87","186"
"20000206","0","0","0"
"20000205","0","0","0"
"20000204","94","86","185"
"20000203","93","85","184"
"20000202","94","86","186"
"20000201","94","87","187"
"20000131","94","86","186"
"20000130","0","0","0"
"20000129","0","0","0"
"20000128","95","87","192"
